sha256,dup_type,path,class_name,source
0e7e6acf04a8c02e5060dac0fd481e53f189fb1e6d3c97ba683e94b466653c27,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_7.png,ka,Tulu-Dtatset-V2
0e7e6acf04a8c02e5060dac0fd481e53f189fb1e6d3c97ba683e94b466653c27,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_7.png,ka,tulu-dataset
42a5d308f2bc1730281ee538a6d240bf9249386f85e82efc03e1fd9e7ff53d4f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_70.png,ka,Tulu-Dtatset-V2
42a5d308f2bc1730281ee538a6d240bf9249386f85e82efc03e1fd9e7ff53d4f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_70.png,ka,tulu-dataset
1654c373061bef2919baf14c3f1bc59b416b88be07960db258b0f5449e4326e1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_71.png,ka,Tulu-Dtatset-V2
1654c373061bef2919baf14c3f1bc59b416b88be07960db258b0f5449e4326e1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_71.png,ka,tulu-dataset
7baa5dacacbac49ace75d4c07b0ef3af3c27e31289e9271399a421f731d7a104,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_72.png,ka,Tulu-Dtatset-V2
7baa5dacacbac49ace75d4c07b0ef3af3c27e31289e9271399a421f731d7a104,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_72.png,ka,tulu-dataset
02fc7bc1695a48a7a662bc33516b4bf83be6f946f7ce98b517e7eeb2ba27f1a3,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_73.png,ka,Tulu-Dtatset-V2
02fc7bc1695a48a7a662bc33516b4bf83be6f946f7ce98b517e7eeb2ba27f1a3,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_73.png,ka,tulu-dataset
780b852315ce513c589aa7c7756a7d2cf835975f33e9cdb60860b174c2f69339,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_74.png,ka,Tulu-Dtatset-V2
780b852315ce513c589aa7c7756a7d2cf835975f33e9cdb60860b174c2f69339,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_74.png,ka,tulu-dataset
15c234e8a09248c417a4000ad8c38ac9af0544716a5052664c0fdab5a77abd35,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_75.png,ka,Tulu-Dtatset-V2
15c234e8a09248c417a4000ad8c38ac9af0544716a5052664c0fdab5a77abd35,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_75.png,ka,tulu-dataset
6b6884b97c925f49babf0ea0031f8b106a984b1445625ed06323f52be17662f2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_76.png,ka,Tulu-Dtatset-V2
6b6884b97c925f49babf0ea0031f8b106a984b1445625ed06323f52be17662f2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_76.png,ka,tulu-dataset
feb0a0ecfb7c7e34426a10c1c02853e97e52ee51df5a5701c6c63e6ef973ea14,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_77.png,ka,Tulu-Dtatset-V2
feb0a0ecfb7c7e34426a10c1c02853e97e52ee51df5a5701c6c63e6ef973ea14,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_77.png,ka,tulu-dataset
b5ac4d8018cb688c703c45e08e9b511ee583d61155e90165d23527a12872b463,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_78.png,ka,Tulu-Dtatset-V2
b5ac4d8018cb688c703c45e08e9b511ee583d61155e90165d23527a12872b463,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_78.png,ka,tulu-dataset
1b7e8b26560a17ddc15a33f9db4901a154c63f7b021fd1b094388f60c20803ac,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_79.png,ka,Tulu-Dtatset-V2
1b7e8b26560a17ddc15a33f9db4901a154c63f7b021fd1b094388f60c20803ac,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_79.png,ka,tulu-dataset
108f4b4f8e8a48114c563512d54c655e88fedd485ff1d9a51059b3d5c8d8ffb4,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_8.png,ka,Tulu-Dtatset-V2
108f4b4f8e8a48114c563512d54c655e88fedd485ff1d9a51059b3d5c8d8ffb4,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_8.png,ka,tulu-dataset
48b7e41cec814cd30d78cb9e97b1b9ca8ebc29091c94dd9582b4d835bb9c62e1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_80.png,ka,Tulu-Dtatset-V2
48b7e41cec814cd30d78cb9e97b1b9ca8ebc29091c94dd9582b4d835bb9c62e1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_80.png,ka,tulu-dataset
0ddf5cbda9bae626b3f866feaddeb673a1a8a58b7fc7646ff92c6b4346c64005,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_81.png,ka,Tulu-Dtatset-V2
0ddf5cbda9bae626b3f866feaddeb673a1a8a58b7fc7646ff92c6b4346c64005,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_81.png,ka,tulu-dataset
6d7e53969df83258b66d2ebd8ae8ed40adf319b8040997cf6431b3d36c2cd707,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_82.png,ka,Tulu-Dtatset-V2
6d7e53969df83258b66d2ebd8ae8ed40adf319b8040997cf6431b3d36c2cd707,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_82.png,ka,tulu-dataset
aaf8609cdae7957391916fc1169c385538dd9c63b1251b5586ac4fa62761189c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_83.png,ka,Tulu-Dtatset-V2
aaf8609cdae7957391916fc1169c385538dd9c63b1251b5586ac4fa62761189c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_83.png,ka,tulu-dataset
96596a665283894e40ed03f481b92b247f60474af12f0903a26b095a7a99b2c7,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_84.png,ka,Tulu-Dtatset-V2
96596a665283894e40ed03f481b92b247f60474af12f0903a26b095a7a99b2c7,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_84.png,ka,tulu-dataset
9c35d8fd421cd211da0fcbe095ccfcc91f16183e7017e7c05014744d981c1080,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_85.png,ka,Tulu-Dtatset-V2
9c35d8fd421cd211da0fcbe095ccfcc91f16183e7017e7c05014744d981c1080,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_85.png,ka,tulu-dataset
672aa16a4baba4c1534c7e1d692924c84ea814cb2e59269f2b9ed1349d92dc4d,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_86.png,ka,Tulu-Dtatset-V2
672aa16a4baba4c1534c7e1d692924c84ea814cb2e59269f2b9ed1349d92dc4d,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_86.png,ka,tulu-dataset
f5b0c20b713c75b71d2263de03a582e7414fe61d10811e8c71f27c77c8981fac,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_87.png,ka,Tulu-Dtatset-V2
f5b0c20b713c75b71d2263de03a582e7414fe61d10811e8c71f27c77c8981fac,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_87.png,ka,tulu-dataset
ba4caa928405e58ca62b20120e163c6fb91c583b45cb809f47d437b7babec2a4,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_88.png,ka,Tulu-Dtatset-V2
ba4caa928405e58ca62b20120e163c6fb91c583b45cb809f47d437b7babec2a4,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_88.png,ka,tulu-dataset
957c5231a46f497a1aa5e99f4a1373779ac3817a629b27fa44d5542c3912d99b,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_89.png,ka,Tulu-Dtatset-V2
957c5231a46f497a1aa5e99f4a1373779ac3817a629b27fa44d5542c3912d99b,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_89.png,ka,tulu-dataset
39aa1854a35df5592944b7be89d7196ed5e49ab625761150efcde470181b9f71,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_9.png,ka,Tulu-Dtatset-V2
39aa1854a35df5592944b7be89d7196ed5e49ab625761150efcde470181b9f71,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_9.png,ka,tulu-dataset
ba8a4974c1d411ed1c08162e06ffa1faa5f5a11110f4dd8fbf1faafa0d71990c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_90.png,ka,Tulu-Dtatset-V2
ba8a4974c1d411ed1c08162e06ffa1faa5f5a11110f4dd8fbf1faafa0d71990c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_90.png,ka,tulu-dataset
4c87f5bb6ccce4bd24cec8476d335ae45f4ed8fa7ba93cb225e04721028f2b85,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_91.png,ka,Tulu-Dtatset-V2
4c87f5bb6ccce4bd24cec8476d335ae45f4ed8fa7ba93cb225e04721028f2b85,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_91.png,ka,tulu-dataset
7e17494c044fd0c46278463e73877d9eb26182ceeb22a3bc0c6dc19f3e461354,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_92.png,ka,Tulu-Dtatset-V2
7e17494c044fd0c46278463e73877d9eb26182ceeb22a3bc0c6dc19f3e461354,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_92.png,ka,tulu-dataset
3948b4c95235843b27f9b0fa416eca9c0b73a6020e9be9aace5bff42ab9e2adb,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_93.png,ka,Tulu-Dtatset-V2
3948b4c95235843b27f9b0fa416eca9c0b73a6020e9be9aace5bff42ab9e2adb,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_93.png,ka,tulu-dataset
17084ad1c101d333481424c2cae8b2114f86fae2d97a21e309153490de0a4716,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_94.png,ka,Tulu-Dtatset-V2
17084ad1c101d333481424c2cae8b2114f86fae2d97a21e309153490de0a4716,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_94.png,ka,tulu-dataset
b2b090f32495f5701098bed83796dcdd09761afc22802d7a727fbec1ac1033bf,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_95.png,ka,Tulu-Dtatset-V2
b2b090f32495f5701098bed83796dcdd09761afc22802d7a727fbec1ac1033bf,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_95.png,ka,tulu-dataset
db23b68739957a1c58335ffbf8bf77ce4d7418f406f1741da12c4b45badbb7f7,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_96.png,ka,Tulu-Dtatset-V2
db23b68739957a1c58335ffbf8bf77ce4d7418f406f1741da12c4b45badbb7f7,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_96.png,ka,tulu-dataset
b0b10bbf2e234a9061e3b846305561346d8fd2f230725799fab372602d4e5072,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_97.png,ka,Tulu-Dtatset-V2
b0b10bbf2e234a9061e3b846305561346d8fd2f230725799fab372602d4e5072,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_97.png,ka,tulu-dataset
7184b6d371ebc07323411be238f08170271e36a2782a29267d5baf1e3b90d929,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_98.png,ka,Tulu-Dtatset-V2
7184b6d371ebc07323411be238f08170271e36a2782a29267d5baf1e3b90d929,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_98.png,ka,tulu-dataset
dc1bfa4cfab07aa85f83886b78c55b547daae5b118a30e294b529e288c82ca8f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_99.png,ka,Tulu-Dtatset-V2
dc1bfa4cfab07aa85f83886b78c55b547daae5b118a30e294b529e288c82ca8f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_99.png,ka,tulu-dataset
f2d20dec68a4bf837238f79e4f1ad874220f564796cefe5b474db329088c02ef,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_1.png,kha,Tulu-Dtatset-V2
f2d20dec68a4bf837238f79e4f1ad874220f564796cefe5b474db329088c02ef,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_1.png,kha,tulu-dataset
a74b21d895709baf031aa2b49179f294f0d084a0a1cb2ace92134a302f1eabb2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_10.png,kha,Tulu-Dtatset-V2
a74b21d895709baf031aa2b49179f294f0d084a0a1cb2ace92134a302f1eabb2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_11.png,kha,Tulu-Dtatset-V2
a74b21d895709baf031aa2b49179f294f0d084a0a1cb2ace92134a302f1eabb2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_10.png,kha,tulu-dataset
a74b21d895709baf031aa2b49179f294f0d084a0a1cb2ace92134a302f1eabb2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_11.png,kha,tulu-dataset
6eb19715a10a126eb09cee32de9bd6ebda569a54e1d5100eafff53950f27701f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_100.png,kha,Tulu-Dtatset-V2
6eb19715a10a126eb09cee32de9bd6ebda569a54e1d5100eafff53950f27701f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_100.png,kha,tulu-dataset
f79c4d27f860a69755dbc88bbc8596123a0c580b679b9177dbf8c5cac923ea69,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_12.png,kha,Tulu-Dtatset-V2
f79c4d27f860a69755dbc88bbc8596123a0c580b679b9177dbf8c5cac923ea69,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_12.png,kha,tulu-dataset
6cc85af48ef6af8fc8c79af23241cfdf92e03de8aa5f02d90aabe9c068237722,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_13.png,kha,Tulu-Dtatset-V2
6cc85af48ef6af8fc8c79af23241cfdf92e03de8aa5f02d90aabe9c068237722,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_13.png,kha,tulu-dataset
99925ac5eea92fca1ef8267afb545886a68c2f0395b305ef2e310fb608c9ae1c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_14.png,kha,Tulu-Dtatset-V2
99925ac5eea92fca1ef8267afb545886a68c2f0395b305ef2e310fb608c9ae1c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_14.png,kha,tulu-dataset
b484361d6fbc885033411f9c55def3c6731c89b39283390204caaa5c3c4f5071,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_15.png,kha,Tulu-Dtatset-V2
b484361d6fbc885033411f9c55def3c6731c89b39283390204caaa5c3c4f5071,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_15.png,kha,tulu-dataset
f666dbe58080af8c01d9ffe30ae18644180cc0c4e4e0688b5d6a216bb410cc31,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_16.png,kha,Tulu-Dtatset-V2
f666dbe58080af8c01d9ffe30ae18644180cc0c4e4e0688b5d6a216bb410cc31,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_16.png,kha,tulu-dataset
914c1512803d86b20b78ffd3bd05b90956bd60cc4dc6e3d5c756a8a0d905a725,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_17.png,kha,Tulu-Dtatset-V2
914c1512803d86b20b78ffd3bd05b90956bd60cc4dc6e3d5c756a8a0d905a725,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_17.png,kha,tulu-dataset
f20e2b93051e3d1337b93da8445e669ea91b6e16c6b94d2cede2591bd067f353,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_18.png,kha,Tulu-Dtatset-V2
f20e2b93051e3d1337b93da8445e669ea91b6e16c6b94d2cede2591bd067f353,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_18.png,kha,tulu-dataset
8931d278c455211138a7df4598fb2b98e32bf12a72b428cb4ccd69a84008c0e2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_19.png,kha,Tulu-Dtatset-V2
8931d278c455211138a7df4598fb2b98e32bf12a72b428cb4ccd69a84008c0e2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_19.png,kha,tulu-dataset
c7e2641c0faa97f14aa604e9e70b79a885eded16831d45e287427831604b8235,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_2.png,kha,Tulu-Dtatset-V2
c7e2641c0faa97f14aa604e9e70b79a885eded16831d45e287427831604b8235,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_2.png,kha,tulu-dataset
1cbaf41f621e6820dad2e8181796006f6017fb872275d84f9104b5c30541b107,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_20.png,kha,Tulu-Dtatset-V2
1cbaf41f621e6820dad2e8181796006f6017fb872275d84f9104b5c30541b107,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_20.png,kha,tulu-dataset
c454d8411670f9f933547cf29079196c884e30018914cd7dd80bfcc17812f0a8,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_21.png,kha,Tulu-Dtatset-V2
c454d8411670f9f933547cf29079196c884e30018914cd7dd80bfcc17812f0a8,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_21.png,kha,tulu-dataset
a967c10091078d43d6ee8dc0beee8c5a54cfebf4aeddf10116694037128d754f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_22.png,kha,Tulu-Dtatset-V2
a967c10091078d43d6ee8dc0beee8c5a54cfebf4aeddf10116694037128d754f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_22.png,kha,tulu-dataset
caf73a83ab6c7c970ad1037714d72ecbbf4df890d74ab0c895ea8c2b1604dc82,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_23.png,kha,Tulu-Dtatset-V2
caf73a83ab6c7c970ad1037714d72ecbbf4df890d74ab0c895ea8c2b1604dc82,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_23.png,kha,tulu-dataset
e263c733e09fbfb7a6063751ba84985c9fcf1198a2362dce4c7c54c20b32039f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_24.png,kha,Tulu-Dtatset-V2
e263c733e09fbfb7a6063751ba84985c9fcf1198a2362dce4c7c54c20b32039f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_24.png,kha,tulu-dataset
d74b6106647b8ab218123179de0686ec31cfd4d26534a945dd861bbb4c539b98,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_25.png,kha,Tulu-Dtatset-V2
d74b6106647b8ab218123179de0686ec31cfd4d26534a945dd861bbb4c539b98,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_25.png,kha,tulu-dataset
d7b7a5e33429073e28cf23077c74dd0a84d3d60a421a006d77ff02dc4ca395c2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_26.png,kha,Tulu-Dtatset-V2
d7b7a5e33429073e28cf23077c74dd0a84d3d60a421a006d77ff02dc4ca395c2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_26.png,kha,tulu-dataset
9d9e6bc950c07d3d9df1969be77da4f2b52824118a24d1aa355ce59e77d0b965,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_27.png,kha,Tulu-Dtatset-V2
9d9e6bc950c07d3d9df1969be77da4f2b52824118a24d1aa355ce59e77d0b965,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_27.png,kha,tulu-dataset
a449583106f41670db80a9ac379bb3b991cca7668e5fee77617eae0c4d43de01,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_28.png,kha,Tulu-Dtatset-V2
a449583106f41670db80a9ac379bb3b991cca7668e5fee77617eae0c4d43de01,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_28.png,kha,tulu-dataset
9ead40312f19bcfe546b1318ac2261f13867a8b190f5760643033e70db327097,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_29.png,kha,Tulu-Dtatset-V2
9ead40312f19bcfe546b1318ac2261f13867a8b190f5760643033e70db327097,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_29.png,kha,tulu-dataset
03a37ff95ef1677bef733a80e6335df5eb1126f7ad738ccf88fd5d14e3340786,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_3.png,kha,Tulu-Dtatset-V2
03a37ff95ef1677bef733a80e6335df5eb1126f7ad738ccf88fd5d14e3340786,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_3.png,kha,tulu-dataset
a810252f729a7e07930ecc431c07ec092b3b5d8a6ca1470b1bc0fd12e2a67962,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_30.png,kha,Tulu-Dtatset-V2
a810252f729a7e07930ecc431c07ec092b3b5d8a6ca1470b1bc0fd12e2a67962,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_30.png,kha,tulu-dataset
aa0ce6b79dcd2c51945f5ae49024d9f19ca545a306f618ac5f14d19497b4a58e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_31.png,kha,Tulu-Dtatset-V2
aa0ce6b79dcd2c51945f5ae49024d9f19ca545a306f618ac5f14d19497b4a58e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_31.png,kha,tulu-dataset
41a52a1dec7ed03a08611222edc60155cf2f5d59ad2e26d7f1ed9606446024eb,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_32.png,kha,Tulu-Dtatset-V2
41a52a1dec7ed03a08611222edc60155cf2f5d59ad2e26d7f1ed9606446024eb,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_32.png,kha,tulu-dataset
2a02361d72eaabed765e11d108edc01fa2079643438e64d4f440885b0ea8bb7e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_33.png,kha,Tulu-Dtatset-V2
2a02361d72eaabed765e11d108edc01fa2079643438e64d4f440885b0ea8bb7e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_33.png,kha,tulu-dataset
47bdbf4281abe95ee26bfc2d4758da922026b386b958b053134af9208127dc3a,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_34.png,kha,Tulu-Dtatset-V2
47bdbf4281abe95ee26bfc2d4758da922026b386b958b053134af9208127dc3a,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_34.png,kha,tulu-dataset
bdcdf1f11993b017999f324a6ae014af4cd5fb45992c9569df11fa02dba1b983,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_35.png,kha,Tulu-Dtatset-V2
bdcdf1f11993b017999f324a6ae014af4cd5fb45992c9569df11fa02dba1b983,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/kha/kha_35.png,kha,tulu-dataset
ad7e5fed934742abb7cf8c9647c930079681a4101a2075f5052a15eb9c753a27,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/kha/kha_36.png,kha,Tulu-Dtatset-V2
