class,v2_path,orig_path,phash_distance,v2_sha256,orig_sha256
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_75.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_64.png,6,15c234e8a09248c417a4000ad8c38ac9af0544716a5052664c0fdab5a77abd35,051d2aeadf13618e4e8e81a3d731fadb94ea0b385d91b883a65f034e97800a64
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_76.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_48.png,10,6b6884b97c925f49babf0ea0031f8b106a984b1445625ed06323f52be17662f2,483ff26c1788fc584c71a783dc724e3671e60b0959dde5faf797fc52c5c6583f
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_76.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_55.png,10,6b6884b97c925f49babf0ea0031f8b106a984b1445625ed06323f52be17662f2,88b7e4db0c6b9ac8935287dbed2e9bbd4aafcdd2edc76b8d0e7d374aff25f7c7
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_76.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_65.png,8,6b6884b97c925f49babf0ea0031f8b106a984b1445625ed06323f52be17662f2,81e99f06c252c92d5813487b37ab3cdab639bced33f0c5a621ae7f7a1a239e6a
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_77.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_15.png,10,feb0a0ecfb7c7e34426a10c1c02853e97e52ee51df5a5701c6c63e6ef973ea14,e2a4e43da44dbd0db59bc87619200f338b51be380ec200087c8fa7cba5746825
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_77.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_49.png,10,feb0a0ecfb7c7e34426a10c1c02853e97e52ee51df5a5701c6c63e6ef973ea14,c7900057ecc2ae070c9a183c10b607c971d53506cf2549fe0c13202d58cc79c0
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_77.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_53.png,8,feb0a0ecfb7c7e34426a10c1c02853e97e52ee51df5a5701c6c63e6ef973ea14,30ac2594306819f2dceb47230d1e17a1060f1a5f95e7e90ce80c1c1f0a9917f3
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_77.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_54.png,10,feb0a0ecfb7c7e34426a10c1c02853e97e52ee51df5a5701c6c63e6ef973ea14,91193bfefdc856997c2c95676bb5ef5b5a2d53158f3bad04154b418e48dfc9d3
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_77.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_59.png,10,feb0a0ecfb7c7e34426a10c1c02853e97e52ee51df5a5701c6c63e6ef973ea14,0644cd8795e4fa862fa5b0ec59058daac7377c8bdd158b4f4c449834aa59f479
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_77.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_67.png,10,feb0a0ecfb7c7e34426a10c1c02853e97e52ee51df5a5701c6c63e6ef973ea14,e600b4a027c9f78ed6e66902bc5b7ade2519ae0fe7f1f37903bd6c0f78edf790
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_78.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_43.png,4,b5ac4d8018cb688c703c45e08e9b511ee583d61155e90165d23527a12872b463,c6cb055e620e5bff2f55a954eb6c5a9b7746466f9d0afc6d8f2c49cded9eed40
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_78.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_55.png,6,b5ac4d8018cb688c703c45e08e9b511ee583d61155e90165d23527a12872b463,88b7e4db0c6b9ac8935287dbed2e9bbd4aafcdd2edc76b8d0e7d374aff25f7c7
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_78.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_60.png,10,b5ac4d8018cb688c703c45e08e9b511ee583d61155e90165d23527a12872b463,e3a6778eefb642419583c316c084f9814b6e0d98325b33c5e4ba33892d0b0bcc
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_78.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_71.png,4,b5ac4d8018cb688c703c45e08e9b511ee583d61155e90165d23527a12872b463,1654c373061bef2919baf14c3f1bc59b416b88be07960db258b0f5449e4326e1
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_79.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_45.png,8,1b7e8b26560a17ddc15a33f9db4901a154c63f7b021fd1b094388f60c20803ac,f2d91f14a6335c3799e176563ebb593c8972521dbf6caf067be81c1a4855cc45
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_79.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_60.png,8,1b7e8b26560a17ddc15a33f9db4901a154c63f7b021fd1b094388f60c20803ac,e3a6778eefb642419583c316c084f9814b6e0d98325b33c5e4ba33892d0b0bcc
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_80.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_74.png,8,48b7e41cec814cd30d78cb9e97b1b9ca8ebc29091c94dd9582b4d835bb9c62e1,780b852315ce513c589aa7c7756a7d2cf835975f33e9cdb60860b174c2f69339
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_81.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_25.png,10,0ddf5cbda9bae626b3f866feaddeb673a1a8a58b7fc7646ff92c6b4346c64005,71dec2a9973e9eb88139888414aaeb64833bc07956780b6a482c2569acf84be0
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_81.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_33.png,10,0ddf5cbda9bae626b3f866feaddeb673a1a8a58b7fc7646ff92c6b4346c64005,16cac128885a108593de11cfe8eff5855c59f8f4d64d77a4f69813f099ca2eb5
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_82.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_26.png,10,6d7e53969df83258b66d2ebd8ae8ed40adf319b8040997cf6431b3d36c2cd707,64ce8a81035d773906b3ec47b33e6c5a560fa6528a71238fd392509b39d0ce72
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_82.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_39.png,10,6d7e53969df83258b66d2ebd8ae8ed40adf319b8040997cf6431b3d36c2cd707,48a9815a366712bedc27beca7f9f3c914ef97b08070e64f180ed3b60bb54b37b
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_82.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_87.png,10,6d7e53969df83258b66d2ebd8ae8ed40adf319b8040997cf6431b3d36c2cd707,f5b0c20b713c75b71d2263de03a582e7414fe61d10811e8c71f27c77c8981fac
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_83.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_89.png,2,aaf8609cdae7957391916fc1169c385538dd9c63b1251b5586ac4fa62761189c,957c5231a46f497a1aa5e99f4a1373779ac3817a629b27fa44d5542c3912d99b
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_83.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_93.png,4,aaf8609cdae7957391916fc1169c385538dd9c63b1251b5586ac4fa62761189c,3948b4c95235843b27f9b0fa416eca9c0b73a6020e9be9aace5bff42ab9e2adb
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_83.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_95.png,2,aaf8609cdae7957391916fc1169c385538dd9c63b1251b5586ac4fa62761189c,b2b090f32495f5701098bed83796dcdd09761afc22802d7a727fbec1ac1033bf
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_84.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_38.png,10,96596a665283894e40ed03f481b92b247f60474af12f0903a26b095a7a99b2c7,78f4a90c3c70d3069bc635d6beb13f3cf20372301e58b9b15eadfa4fbc99d661
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_84.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_91.png,10,96596a665283894e40ed03f481b92b247f60474af12f0903a26b095a7a99b2c7,4c87f5bb6ccce4bd24cec8476d335ae45f4ed8fa7ba93cb225e04721028f2b85
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_84.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_98.png,6,96596a665283894e40ed03f481b92b247f60474af12f0903a26b095a7a99b2c7,7184b6d371ebc07323411be238f08170271e36a2782a29267d5baf1e3b90d929
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_85.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_16.png,8,9c35d8fd421cd211da0fcbe095ccfcc91f16183e7017e7c05014744d981c1080,df9844a63536938ef747d34f35606c429e2fe77880f32a252260196c196cca4b
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_85.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_89.png,10,9c35d8fd421cd211da0fcbe095ccfcc91f16183e7017e7c05014744d981c1080,957c5231a46f497a1aa5e99f4a1373779ac3817a629b27fa44d5542c3912d99b
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_85.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_93.png,10,9c35d8fd421cd211da0fcbe095ccfcc91f16183e7017e7c05014744d981c1080,3948b4c95235843b27f9b0fa416eca9c0b73a6020e9be9aace5bff42ab9e2adb
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_85.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_96.png,4,9c35d8fd421cd211da0fcbe095ccfcc91f16183e7017e7c05014744d981c1080,db23b68739957a1c58335ffbf8bf77ce4d7418f406f1741da12c4b45badbb7f7
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_86.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_26.png,8,672aa16a4baba4c1534c7e1d692924c84ea814cb2e59269f2b9ed1349d92dc4d,64ce8a81035d773906b3ec47b33e6c5a560fa6528a71238fd392509b39d0ce72
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_86.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_37.png,8,672aa16a4baba4c1534c7e1d692924c84ea814cb2e59269f2b9ed1349d92dc4d,901cd3fc19925ff999b426aa21bdce2a5c089f894bbd157c480b3449cedf6bba
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_86.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_39.png,10,672aa16a4baba4c1534c7e1d692924c84ea814cb2e59269f2b9ed1349d92dc4d,48a9815a366712bedc27beca7f9f3c914ef97b08070e64f180ed3b60bb54b37b
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_86.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_87.png,6,672aa16a4baba4c1534c7e1d692924c84ea814cb2e59269f2b9ed1349d92dc4d,f5b0c20b713c75b71d2263de03a582e7414fe61d10811e8c71f27c77c8981fac
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_86.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_88.png,8,672aa16a4baba4c1534c7e1d692924c84ea814cb2e59269f2b9ed1349d92dc4d,ba4caa928405e58ca62b20120e163c6fb91c583b45cb809f47d437b7babec2a4
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_86.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_94.png,10,672aa16a4baba4c1534c7e1d692924c84ea814cb2e59269f2b9ed1349d92dc4d,17084ad1c101d333481424c2cae8b2114f86fae2d97a21e309153490de0a4716
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_87.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_26.png,8,f5b0c20b713c75b71d2263de03a582e7414fe61d10811e8c71f27c77c8981fac,64ce8a81035d773906b3ec47b33e6c5a560fa6528a71238fd392509b39d0ce72
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_87.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_37.png,10,f5b0c20b713c75b71d2263de03a582e7414fe61d10811e8c71f27c77c8981fac,901cd3fc19925ff999b426aa21bdce2a5c089f894bbd157c480b3449cedf6bba
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_87.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_39.png,10,f5b0c20b713c75b71d2263de03a582e7414fe61d10811e8c71f27c77c8981fac,48a9815a366712bedc27beca7f9f3c914ef97b08070e64f180ed3b60bb54b37b
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_87.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_82.png,10,f5b0c20b713c75b71d2263de03a582e7414fe61d10811e8c71f27c77c8981fac,6d7e53969df83258b66d2ebd8ae8ed40adf319b8040997cf6431b3d36c2cd707
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_87.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_86.png,6,f5b0c20b713c75b71d2263de03a582e7414fe61d10811e8c71f27c77c8981fac,672aa16a4baba4c1534c7e1d692924c84ea814cb2e59269f2b9ed1349d92dc4d
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_87.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_88.png,6,f5b0c20b713c75b71d2263de03a582e7414fe61d10811e8c71f27c77c8981fac,ba4caa928405e58ca62b20120e163c6fb91c583b45cb809f47d437b7babec2a4
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_87.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_94.png,10,f5b0c20b713c75b71d2263de03a582e7414fe61d10811e8c71f27c77c8981fac,17084ad1c101d333481424c2cae8b2114f86fae2d97a21e309153490de0a4716
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_88.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_37.png,4,ba4caa928405e58ca62b20120e163c6fb91c583b45cb809f47d437b7babec2a4,901cd3fc19925ff999b426aa21bdce2a5c089f894bbd157c480b3449cedf6bba
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_88.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_39.png,10,ba4caa928405e58ca62b20120e163c6fb91c583b45cb809f47d437b7babec2a4,48a9815a366712bedc27beca7f9f3c914ef97b08070e64f180ed3b60bb54b37b
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_88.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_86.png,8,ba4caa928405e58ca62b20120e163c6fb91c583b45cb809f47d437b7babec2a4,672aa16a4baba4c1534c7e1d692924c84ea814cb2e59269f2b9ed1349d92dc4d
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_88.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_87.png,6,ba4caa928405e58ca62b20120e163c6fb91c583b45cb809f47d437b7babec2a4,f5b0c20b713c75b71d2263de03a582e7414fe61d10811e8c71f27c77c8981fac
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_88.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_94.png,6,ba4caa928405e58ca62b20120e163c6fb91c583b45cb809f47d437b7babec2a4,17084ad1c101d333481424c2cae8b2114f86fae2d97a21e309153490de0a4716
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_88.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_99.png,8,ba4caa928405e58ca62b20120e163c6fb91c583b45cb809f47d437b7babec2a4,dc1bfa4cfab07aa85f83886b78c55b547daae5b118a30e294b529e288c82ca8f
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_89.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_83.png,2,957c5231a46f497a1aa5e99f4a1373779ac3817a629b27fa44d5542c3912d99b,aaf8609cdae7957391916fc1169c385538dd9c63b1251b5586ac4fa62761189c
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_89.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_85.png,10,957c5231a46f497a1aa5e99f4a1373779ac3817a629b27fa44d5542c3912d99b,9c35d8fd421cd211da0fcbe095ccfcc91f16183e7017e7c05014744d981c1080
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_89.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_93.png,2,957c5231a46f497a1aa5e99f4a1373779ac3817a629b27fa44d5542c3912d99b,3948b4c95235843b27f9b0fa416eca9c0b73a6020e9be9aace5bff42ab9e2adb
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_89.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_95.png,4,957c5231a46f497a1aa5e99f4a1373779ac3817a629b27fa44d5542c3912d99b,b2b090f32495f5701098bed83796dcdd09761afc22802d7a727fbec1ac1033bf
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_9.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_12.png,8,39aa1854a35df5592944b7be89d7196ed5e49ab625761150efcde470181b9f71,1e98648cbdbdd11e4a76f72f73fdaa77c50e7305c736b388dc42dfe74763dd77
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_9.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_43.png,10,39aa1854a35df5592944b7be89d7196ed5e49ab625761150efcde470181b9f71,c6cb055e620e5bff2f55a954eb6c5a9b7746466f9d0afc6d8f2c49cded9eed40
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_90.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_18.png,8,ba8a4974c1d411ed1c08162e06ffa1faa5f5a11110f4dd8fbf1faafa0d71990c,21b63beae21d1f9431e3e5544954441adbf9ca1e80bc44060062e51039f3bf3c
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_90.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_19.png,6,ba8a4974c1d411ed1c08162e06ffa1faa5f5a11110f4dd8fbf1faafa0d71990c,8a9ce671c8e31cca88abd01fe5c640f2555a1fa2c34764f79a35d536cf720f16
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_90.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_2.png,10,ba8a4974c1d411ed1c08162e06ffa1faa5f5a11110f4dd8fbf1faafa0d71990c,3bd15f14179b8cecaf1980e84ec53301fc08d36fa20e695e5912f26bf469e55e
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_90.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_29.png,8,ba8a4974c1d411ed1c08162e06ffa1faa5f5a11110f4dd8fbf1faafa0d71990c,9c31baca67beb3bc439b08e4d3283a588d0c10dcb38ef5e63a81a12f5d2db481
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_90.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_33.png,6,ba8a4974c1d411ed1c08162e06ffa1faa5f5a11110f4dd8fbf1faafa0d71990c,16cac128885a108593de11cfe8eff5855c59f8f4d64d77a4f69813f099ca2eb5
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_91.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_20.png,8,4c87f5bb6ccce4bd24cec8476d335ae45f4ed8fa7ba93cb225e04721028f2b85,9eed4429c0d9348847a8a6f9f780484d49fbadd0ad5af35863175489bd199545
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_91.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_28.png,8,4c87f5bb6ccce4bd24cec8476d335ae45f4ed8fa7ba93cb225e04721028f2b85,893fdc29190aa4253e4ff3e23a0b9dd5761c1641eb6e3ec81e4cbdb4310819a0
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_91.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_31.png,6,4c87f5bb6ccce4bd24cec8476d335ae45f4ed8fa7ba93cb225e04721028f2b85,6df55d7d2d6211a76ed55393174c79b3ad62c25ea24dddfa550f968fd355367c
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_91.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_40.png,6,4c87f5bb6ccce4bd24cec8476d335ae45f4ed8fa7ba93cb225e04721028f2b85,bd58e85b4c383689b1bad79886d7e7163ce2cd0487d6d1a2997b289ef3202c63
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_91.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_84.png,10,4c87f5bb6ccce4bd24cec8476d335ae45f4ed8fa7ba93cb225e04721028f2b85,96596a665283894e40ed03f481b92b247f60474af12f0903a26b095a7a99b2c7
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_92.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_97.png,10,7e17494c044fd0c46278463e73877d9eb26182ceeb22a3bc0c6dc19f3e461354,b0b10bbf2e234a9061e3b846305561346d8fd2f230725799fab372602d4e5072
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_93.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_83.png,4,3948b4c95235843b27f9b0fa416eca9c0b73a6020e9be9aace5bff42ab9e2adb,aaf8609cdae7957391916fc1169c385538dd9c63b1251b5586ac4fa62761189c
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_93.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_85.png,10,3948b4c95235843b27f9b0fa416eca9c0b73a6020e9be9aace5bff42ab9e2adb,9c35d8fd421cd211da0fcbe095ccfcc91f16183e7017e7c05014744d981c1080
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_93.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_89.png,2,3948b4c95235843b27f9b0fa416eca9c0b73a6020e9be9aace5bff42ab9e2adb,957c5231a46f497a1aa5e99f4a1373779ac3817a629b27fa44d5542c3912d99b
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_93.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_95.png,4,3948b4c95235843b27f9b0fa416eca9c0b73a6020e9be9aace5bff42ab9e2adb,b2b090f32495f5701098bed83796dcdd09761afc22802d7a727fbec1ac1033bf
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_94.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_26.png,10,17084ad1c101d333481424c2cae8b2114f86fae2d97a21e309153490de0a4716,64ce8a81035d773906b3ec47b33e6c5a560fa6528a71238fd392509b39d0ce72
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_94.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_37.png,6,17084ad1c101d333481424c2cae8b2114f86fae2d97a21e309153490de0a4716,901cd3fc19925ff999b426aa21bdce2a5c089f894bbd157c480b3449cedf6bba
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_94.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_39.png,6,17084ad1c101d333481424c2cae8b2114f86fae2d97a21e309153490de0a4716,48a9815a366712bedc27beca7f9f3c914ef97b08070e64f180ed3b60bb54b37b
ka,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ka/ka_94.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ka/ka_86.png,10,17084ad1c101d333481424c2cae8b2114f86fae2d97a21e309153490de0a4716,672aa16a4baba4c1534c7e1d692924c84ea814cb2e59269f2b9ed1349d92dc4d
