image_path,source_dataset,class_name,split,sha256,image_width,image_height,image_mode,file_name,file_extension
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_26.png,Tulu-Dtatset-V2,ruu,train,fc60fcc840c98dafb9e5a02d5b5b1c3c00ba14d28adc62661479eee45c14505e,360.0,351.0,RGBA,ruu_26.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_45.png,Tulu-Dtatset-V2,ruu,train,56d853d052b15e147caa61f4b409d7b896e461ea2b2c5acdadb0baf1c5511c71,360.0,346.0,RGBA,ruu_45.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_65.png,Tulu-Dtatset-V2,ruu,train,47b81f18635996252c75f09bc2165c5bbe487a3a1591d24bd690332314d12322,360.0,346.0,RGBA,ruu_65.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_6.png,Tulu-Dtatset-V2,ruu,train,1f4b02a565e845cec68f2aa5f76c9758fb2a5a6f8f40d036f845b3353654a4d3,362.0,348.0,RGBA,ruu_6.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_59.png,Tulu-Dtatset-V2,ruu,train,4d6b45b48b922b0683822dd1a79b259d5621cdf4cb78491a1b7a187fc130045f,360.0,346.0,RGBA,ruu_59.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_66.png,Tulu-Dtatset-V2,ruu,train,9b0e908e2b022ef7124b9430d608fdd5a7cf220dc6295f3467a6943abcfd423e,360.0,346.0,RGBA,ruu_66.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_75.png,Tulu-Dtatset-V2,ruu,train,7b724c5873e378432d53be58e2a810b96893c785ea208638a364fb92cc7e48fa,364.0,348.0,RGBA,ruu_75.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_42.png,Tulu-Dtatset-V2,ruu,train,6017c594d80d234d5970e6543949420446401970bdc4227d76726fc1724565fc,360.0,346.0,RGBA,ruu_42.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_76.png,Tulu-Dtatset-V2,ruu,train,0c515872edc5d519f5961b33b9228d7cdb9fa1e63f348effd801a7cf2b63f706,364.0,348.0,RGBA,ruu_76.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_84.png,Tulu-Dtatset-V2,ruu,train,6fdff8e2afdb3f244c008b80871fe244715d8b52bc3ba3d824f65eab87dadb51,364.0,348.0,RGBA,ruu_84.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_92.png,Tulu-Dtatset-V2,ruu,train,d31a4a22b5d52acc623c4e1ac467743cf97c701297a49055317e4b451ca5a224,364.0,348.0,RGBA,ruu_92.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_48.png,Tulu-Dtatset-V2,ruu,train,68327336a058aafff733413a8384e3a193962b11eff3bab50c7ee9055f601154,360.0,346.0,RGBA,ruu_48.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_30.png,Tulu-Dtatset-V2,ruu,train,2597ee2c08cca33b3176ca47763accadcbec8164d6d3d1f4d5c6008a6acb3105,360.0,351.0,RGBA,ruu_30.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_77.png,Tulu-Dtatset-V2,ruu,train,25819a19722c408b92cbd581a01d8d9f89fbcada1727c7e37b4b276b38e1a272,364.0,348.0,RGBA,ruu_77.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_97.png,Tulu-Dtatset-V2,ruu,train,d81e3333405d5c3ea164c62477a1fb2495f36510b4f81dda266f3d276d0c19e2,364.0,348.0,RGBA,ruu_97.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_7.png,Tulu-Dtatset-V2,ruu,train,49fa30efcf61c9f937430afbb8a2f0cfdea188da09b3089240ae7fee495e4005,359.0,356.0,RGBA,ruu_7.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_95.png,Tulu-Dtatset-V2,ruu,train,b5be571a4e7bd67f5741a180c653ac3f3e22f31c1da063cc15f0079b673ffab9,364.0,348.0,RGBA,ruu_95.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_41.png,Tulu-Dtatset-V2,ruu,train,073ff129013f1aa4b281377e855b3eb1af3aa5373ea6e99e62531349c9203d86,360.0,346.0,RGBA,ruu_41.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_67.png,Tulu-Dtatset-V2,ruu,train,633729c26fc3c5a1858fb9d77f3138cf99a9bf76053bc678177e6e9cb73b2352,360.0,346.0,RGBA,ruu_67.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_83.png,Tulu-Dtatset-V2,ruu,train,36f242860f7ebaefed4f5c92b0b3d9ee7f3080f10d9e0ff491735e0f36b80dfb,364.0,348.0,RGBA,ruu_83.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_35.png,Tulu-Dtatset-V2,ruu,train,b4f273bc284d88a311e746c9d16413aa2f38d4cd6a7e9fc4224be7170c36cfbb,360.0,351.0,RGBA,ruu_35.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_100.png,Tulu-Dtatset-V2,ruu,train,966b6b8c40e87f06884a446b1fec9b4fe51b1bd6b3d687a43c8e6862883ad2a3,364.0,348.0,RGBA,ruu_100.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_8.png,Tulu-Dtatset-V2,ruu,train,49f57ab680166b52172341f172a9420a79dca2694a9dedc237d90ea25cb946b1,358.0,352.0,RGBA,ruu_8.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_28.png,Tulu-Dtatset-V2,ruu,train,4b1a40132d78fdee21cfc62e2fcacc9a611d5630848f868f2af7acabfcaef66a,360.0,351.0,RGBA,ruu_28.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_58.png,Tulu-Dtatset-V2,ruu,train,672bb634d138fcc3308fb251939ff0b06fc6e39f98838974d88947206af764a3,360.0,346.0,RGBA,ruu_58.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_96.png,Tulu-Dtatset-V2,ruu,train,ecfc185c078ee60e495d475e3584c912d66826f9f6a0104e6863a8554aa4cfd8,364.0,348.0,RGBA,ruu_96.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_16.png,Tulu-Dtatset-V2,ruu,train,4bea3c3b6a9f92ad8926c89d32d237a7b8110f5ca32f0d522864415800bac6e5,360.0,351.0,RGBA,ruu_16.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_69.png,Tulu-Dtatset-V2,ruu,train,b72324a8e2e489f3726b6ad98a11f82ac4a0d598d4b68a3f757759cc1c3b5dbb,360.0,346.0,RGBA,ruu_69.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_71.png,Tulu-Dtatset-V2,ruu,train,4c4090f0b431489d46b44d692495eaf21b87df3928caa630b3573fee7bf8ee98,364.0,348.0,RGBA,ruu_71.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_94.png,Tulu-Dtatset-V2,ruu,train,f34f5634e9cab290c23ae6041fd0c6a321c3e80a79afd892f550d50b7ce458bf,364.0,348.0,RGBA,ruu_94.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_78.png,Tulu-Dtatset-V2,ruu,train,6f90fd5f7bc2626ab028cf73101679422d447cdb654ae751c81b674b1562ad22,364.0,348.0,RGBA,ruu_78.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_63.png,Tulu-Dtatset-V2,ruu,train,3f4a714b16f53ffba6026aae7edd06c712f55c81d9320e32381a5e563fe0cf88,360.0,346.0,RGBA,ruu_63.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_80.png,Tulu-Dtatset-V2,ruu,train,45b6631f5256b30233d453b918bf20bede4c08f02d345f1caee8bdf8d47d5d74,364.0,348.0,RGBA,ruu_80.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_12.png,Tulu-Dtatset-V2,ruu,train,37547f628aee705a79fd3d9e66f722c70692d42b6894283d3f0d9d48f17655f3,359.0,352.0,RGBA,ruu_12.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_56.png,Tulu-Dtatset-V2,ruu,train,82c27550e58ed5e7aa7fc96d6a6be7cdc5e9f6d46b2969b4e08552bad1224a2c,360.0,346.0,RGBA,ruu_56.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_61.png,Tulu-Dtatset-V2,ruu,train,c5c92615a7077cb0f85798db991de6205679a4dfdae1987794ddd19240719acf,360.0,346.0,RGBA,ruu_61.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_85.png,Tulu-Dtatset-V2,ruu,train,36f524b845bbf175f289ae830f768e9a3ae63e9969688613145ef7a1b8aa0aa1,364.0,348.0,RGBA,ruu_85.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_18.png,Tulu-Dtatset-V2,ruu,train,9455352a367638f4a53ffaad9e267f081d33dcfd3d118b79d839f3578b7b05da,360.0,351.0,RGBA,ruu_18.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_51.png,Tulu-Dtatset-V2,ruu,train,1daf9a20f388da1d5875da4a9c968c7899a8b376e56be7005760ecb5bc4965b1,360.0,346.0,RGBA,ruu_51.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_82.png,Tulu-Dtatset-V2,ruu,train,247b6cd9fc0c383be8f501d6193008ab6e502906d9bf66f718423e464e5e5cb3,364.0,348.0,RGBA,ruu_82.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_31.png,Tulu-Dtatset-V2,ruu,train,b87927ae501437d1079a1bfb2de194c1f336918f3a6ebf4e8ee40704a36504f3,360.0,351.0,RGBA,ruu_31.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_23.png,Tulu-Dtatset-V2,ruu,train,db6b8100769f90ae0a9b149abec75ab5ca1687d3020c1d112fcfa7109e4bf5fc,360.0,351.0,RGBA,ruu_23.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_34.png,Tulu-Dtatset-V2,ruu,train,4cdde073538a55a44792fbb722b4ed60ec49cef1e14533840a60a3934f6ca83d,360.0,351.0,RGBA,ruu_34.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_15.png,Tulu-Dtatset-V2,ruu,train,7811c85613ad2be2468d0c0c26b27f32288fd2d78a32a64327757464b5466867,355.0,357.0,RGBA,ruu_15.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_10.png,Tulu-Dtatset-V2,ruu,train,42539570e87c3c2be09d448f5c2be6e454c8821ddc9be742df573f77e964f1ec,364.0,348.0,RGBA,ruu_10.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_22.png,Tulu-Dtatset-V2,ruu,train,7fdd814a94f4eccd4fa56932df4d412b8d38790361faa6f2f2bffe4f702a1582,360.0,351.0,RGBA,ruu_22.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_24.png,Tulu-Dtatset-V2,ruu,train,fc6c903e3304dd4bbfe338b7031e0e881e2d347b6db316e026985fb310fe9bb9,360.0,351.0,RGBA,ruu_24.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_20.png,Tulu-Dtatset-V2,ruu,train,f4ba3c312e7bf145bd0daa52f614b0d5c76af86a7d17ede404a789c0800a3d8e,360.0,351.0,RGBA,ruu_20.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_62.png,Tulu-Dtatset-V2,ruu,train,7c1b72c57af9caeddb41f69c6296bb5c2f2e7908fa7f9a7b6d6d4be84ac32abc,360.0,346.0,RGBA,ruu_62.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_2.png,Tulu-Dtatset-V2,ruu,train,946cc06fcfd65ea3b17bd371d1df9d92c4d00bf88ba8abd17c5ece1370db2b1a,359.0,355.0,RGBA,ruu_2.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_99.png,Tulu-Dtatset-V2,ruu,train,af7e924be16601f01279f918e7d978d29e2abe2b7d4e7b34b6a5d1a6f76ef9a0,364.0,348.0,RGBA,ruu_99.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_72.png,Tulu-Dtatset-V2,ruu,train,8e7a957451d42de8b29d95d46e14d12211c2cdcd4df4d3744878e5ab284d840f,364.0,348.0,RGBA,ruu_72.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_73.png,Tulu-Dtatset-V2,ruu,train,cb033cc39f63d99ad4627c725f805410acb8d405a41d7632394b1862c2b30710,364.0,348.0,RGBA,ruu_73.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_39.png,Tulu-Dtatset-V2,sa,train,12bd2fbd06e02793878cdf91bf7a27f27e69b1d2ecbce0e2d03d9ecf24664d21,353.0,350.0,RGBA,sa_39.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_57.png,Tulu-Dtatset-V2,sa,train,57ea366b7e2aa5c87c2bd9ea6b6610e4e1230bbaddba5a89c379be54060a6f6b,352.0,341.0,RGBA,sa_57.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_7.png,Tulu-Dtatset-V2,sa,train,93bbed5d8b9b871f0336610ca2ba5c2aa2eff605a2a2ab7149ac8f0d2ab58872,360.0,341.0,RGBA,sa_7.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_32.png,Tulu-Dtatset-V2,sa,train,63540a292db3ee30cf2205176f96fa49a99d9796eb1a5074be2fd8b016d402d8,353.0,350.0,RGBA,sa_32.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_60.png,Tulu-Dtatset-V2,sa,train,905da514ecce6baf7ad41df6071dcb4c5794a610b75f66944f747fe8e5b0df3d,352.0,341.0,RGBA,sa_60.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_98.png,Tulu-Dtatset-V2,sa,train,0247d5e20718a70187e7333d44e8d87f6e3087886667d4d1edff022399804911,352.0,353.0,RGBA,sa_98.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_43.png,Tulu-Dtatset-V2,sa,train,4436d465cc2afc841dd1c5fdfb8805c17aba0ad36be193d70cbc4d58276185a9,353.0,350.0,RGBA,sa_43.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_21.png,Tulu-Dtatset-V2,sa,train,e022a9a4e9cb93ef114915f22a2cf2fe88114d3531b898ca2dcf1b225a5ce565,353.0,350.0,RGBA,sa_21.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_53.png,Tulu-Dtatset-V2,sa,train,8e2b5e44d785af558d0584d0e4f6b3028a0aa0f7b0716f8b5d0f56bca4bd54cb,352.0,341.0,RGBA,sa_53.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_76.png,Tulu-Dtatset-V2,sa,train,ede5ef57fea9f98e11def353cd6c2c31b5df4383b45a588d2797737dcffe8289,352.0,353.0,RGBA,sa_76.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_23.png,Tulu-Dtatset-V2,sa,train,c9c6160dc48922607cc2ca2e551438a67ccf55010936702076edf33b55ce6c96,353.0,350.0,RGBA,sa_23.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_15.png,Tulu-Dtatset-V2,sa,train,d3afc5d7c325935586112e5eb2b0810153d042c67f9afbbe1a2b24ccf4404d63,360.0,346.0,RGBA,sa_15.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_82.png,Tulu-Dtatset-V2,sa,train,644f8ea0348e46c72866c409c9e7e5c35ea9f26074ff6a58ecf9c0effd82b62b,352.0,353.0,RGBA,sa_82.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_99.png,Tulu-Dtatset-V2,sa,train,81085312fa520c7292f44b1eeee5b0114201a27374ea151181502a7090eb4138,352.0,353.0,RGBA,sa_99.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_93.png,Tulu-Dtatset-V2,sa,train,0ea3c9683e468794ec1e4b47b9a2c234bb361d3175c988a7a83a32159efff861,352.0,353.0,RGBA,sa_93.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_25.png,Tulu-Dtatset-V2,sa,train,26649738d5692120414838610aeac668e544339454be26c494cabca5fcf54657,353.0,350.0,RGBA,sa_25.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_55.png,Tulu-Dtatset-V2,sa,train,0749a5854cd7c00ef46c3319e921ec34a458f684215bb62550d63cc08a97e74c,352.0,341.0,RGBA,sa_55.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_19.png,Tulu-Dtatset-V2,sa,train,0d063c38eac46ae9758a7179b1c3b9c76455f7375d3be777ce26791f7640964f,353.0,350.0,RGBA,sa_19.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_33.png,Tulu-Dtatset-V2,sa,train,be0a707ba70815e17db7c8c49b3ad75899513f6ae8a319325c956b79f143949b,353.0,350.0,RGBA,sa_33.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_96.png,Tulu-Dtatset-V2,sa,train,fcc3ddeebfa888152094c8136d739a1ba9e40717bf5e13033e84b06829be90f9,352.0,353.0,RGBA,sa_96.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_67.png,Tulu-Dtatset-V2,sa,train,80ed10c87fb98eeb6edc032af2da7cf4e7c3488f3a90f444788aa9b54534cb84,352.0,341.0,RGBA,sa_67.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_62.png,Tulu-Dtatset-V2,sa,train,69e76dee780761061e9f4157c9e6e2a63556ab7ccb45b5be5acf07ae04a522ff,352.0,341.0,RGBA,sa_62.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_34.png,Tulu-Dtatset-V2,sa,train,4379c71f9206bc014e0b318a0d5d3b0d2eebe52335a15db2056fcfb4ebe503ba,353.0,350.0,RGBA,sa_34.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_74.png,Tulu-Dtatset-V2,sa,train,ae7ffcb5f3ada18041091e9372fb90494f0bca9cef0ec7de84c4d3b4afb25a72,352.0,353.0,RGBA,sa_74.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_88.png,Tulu-Dtatset-V2,sa,train,a209da888c75450ba50718db696a3e8111aa081c005aa513294674dde26fcf93,352.0,353.0,RGBA,sa_88.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_24.png,Tulu-Dtatset-V2,sa,train,ead26e69cf5a2e972cc36c64629545b95a260247f69eb9b3fb15c6418beec541,353.0,350.0,RGBA,sa_24.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_48.png,Tulu-Dtatset-V2,sa,train,3bb550c6ae1b6113247cb7846b0e8ae27b89d6332eef4502828bd525710e1bba,353.0,350.0,RGBA,sa_48.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_31.png,Tulu-Dtatset-V2,sa,train,80537d9fad92af1146888a71b0e98446e7f98486c8535addf9ddaf9bf835ceb9,353.0,350.0,RGBA,sa_31.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_13.png,Tulu-Dtatset-V2,sa,train,dc0a3fb200693634519ec98edc156f9361f252a716850435a5b9ebcc3144e242,350.0,357.0,RGBA,sa_13.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_83.png,Tulu-Dtatset-V2,sa,train,60e61fa20479518202426a04a4346b81df0d8b4e49aaf0bdab843882f6088b86,352.0,353.0,RGBA,sa_83.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_26.png,Tulu-Dtatset-V2,sa,train,a32cbba7947000f8836c50331fd214f93402113e11245111172d835ca542528b,353.0,350.0,RGBA,sa_26.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_63.png,Tulu-Dtatset-V2,sa,train,6379c121da5740a9c218127980ce7361e80f3ae0b20db9631b953faf7e8698d0,352.0,341.0,RGBA,sa_63.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_49.png,Tulu-Dtatset-V2,sa,train,64720f8a9b17b513922dbd823c25272496029e9bc94c14c73d7f2c514e8223c7,353.0,350.0,RGBA,sa_49.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_52.png,Tulu-Dtatset-V2,sa,train,60f21551adb9ff5c57611dd9a82a3bfe48aa51dbda132118b12c446f09836732,352.0,341.0,RGBA,sa_52.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_81.png,Tulu-Dtatset-V2,sa,train,8d0b9bb56134055a556a10666d6a326a4f6ceb5aa0c07085b0f1e1c2f6644b4d,352.0,353.0,RGBA,sa_81.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_6.png,Tulu-Dtatset-V2,sa,train,4c3a3fe784e317917b1112a4776e3ce6f44a843a6887ab30951aec47818a0a73,358.0,343.0,RGBA,sa_6.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_45.png,Tulu-Dtatset-V2,sa,train,f646a8bc03c1c9a08f683a867023b5e26c8fdb1a08486b71bb1a51e8e7f4a022,353.0,350.0,RGBA,sa_45.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_17.png,Tulu-Dtatset-V2,sa,train,c5ba432f8d0e3041f7d4d7742001acdeda4969806f05125178476b5f2aff28a5,353.0,350.0,RGBA,sa_17.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_61.png,Tulu-Dtatset-V2,sa,train,b22b73043bb876132eadb33e47fb91fa303a0cdfda0329b2423cd850c158dbc5,352.0,341.0,RGBA,sa_61.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_29.png,Tulu-Dtatset-V2,sa,train,29dc8d4995637353322dbbea8cbab7925b50c27e21ff6f63c09a7482d7fbf4aa,353.0,350.0,RGBA,sa_29.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_10.png,Tulu-Dtatset-V2,sa,train,e67068ca71b07a7c53b81ce3374df4a44441bf915ebc1e31adc4000c984c03da,353.0,350.0,RGBA,sa_10.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_85.png,Tulu-Dtatset-V2,sa,train,019765aa2475371331c0697b3d02ad4e76090088e7edb4c791675001b067fdc8,352.0,353.0,RGBA,sa_85.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_4.png,Tulu-Dtatset-V2,sa,train,4e0d1ed6447463d2f8d2af29bdf008b928d3a052232dc6ce21fbd88013511a13,356.0,340.0,RGBA,sa_4.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_100.png,Tulu-Dtatset-V2,sa,train,fb75f5460a7faf1933d5869084bd8896d06c95aac62bf99dc79b7032b468151c,352.0,353.0,RGBA,sa_100.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_51.png,Tulu-Dtatset-V2,sa,train,ffaf63510237f723963ac61e707a621c8a81145240ee3274bddc16a8f4c43f91,352.0,341.0,RGBA,sa_51.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_44.png,Tulu-Dtatset-V2,sa,train,936bc40fb8eda7adca98ccaae718c54793e6b2852b1b098899180e4674cbb70b,353.0,350.0,RGBA,sa_44.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_22.png,Tulu-Dtatset-V2,sa,train,1973dbd372e4757b0c5719cefe510f6e210f4417c1ef6a6ab87a74dd5bd1fb14,353.0,350.0,RGBA,sa_22.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_97.png,Tulu-Dtatset-V2,sa,train,dd78be16236bd7212d7dbd2ef06bed818faefcf2b40d8318274bacc49d6621e9,352.0,353.0,RGBA,sa_97.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_14.png,Tulu-Dtatset-V2,sa,train,32c0d095240fd0956d74c9e1ed07e620da195482b3658def3935f851def6fa62,365.0,332.0,RGBA,sa_14.png,.png
