path,filename,extension,file_size,is_valid,width,height,mode,sha256,error,class_name,source_dataset
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_81.png,ruu_81.png,.png,49983,True,364,348,RGBA,4dbc122a430942f0bf197730f19482a46c5e8eaf4e488b2de2beadc6b3fb6643,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_82.png,ruu_82.png,.png,58197,True,364,348,RGBA,247b6cd9fc0c383be8f501d6193008ab6e502906d9bf66f718423e464e5e5cb3,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_83.png,ruu_83.png,.png,40858,True,364,348,RGBA,36f242860f7ebaefed4f5c92b0b3d9ee7f3080f10d9e0ff491735e0f36b80dfb,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_84.png,ruu_84.png,.png,50419,True,364,348,RGBA,6fdff8e2afdb3f244c008b80871fe244715d8b52bc3ba3d824f65eab87dadb51,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_85.png,ruu_85.png,.png,51619,True,364,348,RGBA,36f524b845bbf175f289ae830f768e9a3ae63e9969688613145ef7a1b8aa0aa1,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_86.png,ruu_86.png,.png,49970,True,364,348,RGBA,1c07b27d1314333e0e9727ec324ec65aa873fa28266747d6f23bd7d75b98f7aa,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_87.png,ruu_87.png,.png,49498,True,364,348,RGBA,94f39bd129dc28ae43eff3e468c61cb116540c86864bc2aad1b1a4ca8f1ac49d,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_88.png,ruu_88.png,.png,53609,True,364,348,RGBA,cb6049c2f54965af9bfcbe3a6a71543bc680dbbbd1a15b498e20d0bd41d0a701,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_89.png,ruu_89.png,.png,48576,True,364,348,RGBA,ea03f6835f7ce155e08719cfdef2de5cb096b88358f167ab8e8c56c34f2e30b3,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_9.png,ruu_9.png,.png,39065,True,362,346,RGBA,f996838dcf91ffe72e4717d549af1292c0bf26c02d2e25adc01508e8dc1e2823,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_90.png,ruu_90.png,.png,44485,True,364,348,RGBA,a93ec357722bdef9f0dc36c276d9cc63c1a7cd17d985b1d7032eee5a29b3683e,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_91.png,ruu_91.png,.png,44791,True,364,348,RGBA,7294849a65a90a3e5ce9b3e420d898428dbb39adb7fc69a7058eb761f74e011f,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_92.png,ruu_92.png,.png,51198,True,364,348,RGBA,d31a4a22b5d52acc623c4e1ac467743cf97c701297a49055317e4b451ca5a224,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_93.png,ruu_93.png,.png,51953,True,364,348,RGBA,88642ae75930a8cedcb55f60637f5e5f0fe9487ccfe88e5e17758c36ca5ac7c9,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_94.png,ruu_94.png,.png,52716,True,364,348,RGBA,f34f5634e9cab290c23ae6041fd0c6a321c3e80a79afd892f550d50b7ce458bf,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_95.png,ruu_95.png,.png,47131,True,364,348,RGBA,b5be571a4e7bd67f5741a180c653ac3f3e22f31c1da063cc15f0079b673ffab9,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_96.png,ruu_96.png,.png,48300,True,364,348,RGBA,ecfc185c078ee60e495d475e3584c912d66826f9f6a0104e6863a8554aa4cfd8,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_97.png,ruu_97.png,.png,47457,True,364,348,RGBA,d81e3333405d5c3ea164c62477a1fb2495f36510b4f81dda266f3d276d0c19e2,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_98.png,ruu_98.png,.png,51522,True,364,348,RGBA,bc8c244f43a513c3d28ddba9192b8c6171f5ce4e332580df19ce0490f5db4eb0,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_99.png,ruu_99.png,.png,53561,True,364,348,RGBA,af7e924be16601f01279f918e7d978d29e2abe2b7d4e7b34b6a5d1a6f76ef9a0,,ruu,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_10.png,sa_10.png,.png,45648,True,353,350,RGBA,e67068ca71b07a7c53b81ce3374df4a44441bf915ebc1e31adc4000c984c03da,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_100.png,sa_100.png,.png,35326,True,352,353,RGBA,fb75f5460a7faf1933d5869084bd8896d06c95aac62bf99dc79b7032b468151c,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_11.png,sa_11.png,.png,31946,True,368,341,RGBA,87fc425d6c92654764a27e86063a906c2a3196163c98b820e56f47b96cc20c08,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_12.png,sa_12.png,.png,42859,True,360,326,RGBA,3eaa4f28fe18f790aa1909c4d69262ce28c318f1efbb015e3bf4ee5e3c10a037,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_13.png,sa_13.png,.png,43334,True,350,357,RGBA,dc0a3fb200693634519ec98edc156f9361f252a716850435a5b9ebcc3144e242,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_14.png,sa_14.png,.png,50715,True,365,332,RGBA,32c0d095240fd0956d74c9e1ed07e620da195482b3658def3935f851def6fa62,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_15.png,sa_15.png,.png,36599,True,360,346,RGBA,d3afc5d7c325935586112e5eb2b0810153d042c67f9afbbe1a2b24ccf4404d63,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_16.png,sa_16.png,.png,46611,True,353,350,RGBA,8a3a7acb16f69506e549d59f5712e5dae8e70c933eaf2c09d791a38c82cdcac4,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_17.png,sa_17.png,.png,37015,True,353,350,RGBA,c5ba432f8d0e3041f7d4d7742001acdeda4969806f05125178476b5f2aff28a5,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_18.png,sa_18.png,.png,46748,True,353,350,RGBA,484dc1ea1175ee7d5954bd662ecea0e45b54e991df60be12e0021697f6eeffbc,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_19.png,sa_19.png,.png,41324,True,353,350,RGBA,0d063c38eac46ae9758a7179b1c3b9c76455f7375d3be777ce26791f7640964f,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_2.png,sa_2.png,.png,43049,True,367,337,RGBA,7b9b1497e25c8bda0d38239a163bd5822cc2ceef838d28fd37489b04997ec67d,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_20.png,sa_20.png,.png,43576,True,353,350,RGBA,d6729df2d3211a7cba7e7ae088dc3aec9b24a4908df56fb5a4a6102dbcfa3a8c,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_21.png,sa_21.png,.png,41204,True,353,350,RGBA,e022a9a4e9cb93ef114915f22a2cf2fe88114d3531b898ca2dcf1b225a5ce565,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_22.png,sa_22.png,.png,50413,True,353,350,RGBA,1973dbd372e4757b0c5719cefe510f6e210f4417c1ef6a6ab87a74dd5bd1fb14,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_23.png,sa_23.png,.png,41369,True,353,350,RGBA,c9c6160dc48922607cc2ca2e551438a67ccf55010936702076edf33b55ce6c96,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_24.png,sa_24.png,.png,55071,True,353,350,RGBA,ead26e69cf5a2e972cc36c64629545b95a260247f69eb9b3fb15c6418beec541,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_25.png,sa_25.png,.png,44833,True,353,350,RGBA,26649738d5692120414838610aeac668e544339454be26c494cabca5fcf54657,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_26.png,sa_26.png,.png,42529,True,353,350,RGBA,a32cbba7947000f8836c50331fd214f93402113e11245111172d835ca542528b,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_27.png,sa_27.png,.png,43896,True,353,350,RGBA,3443b97a91e420706647cb8e630c6c6fc653c48848a8b6c20bfc11ac86a75c11,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_28.png,sa_28.png,.png,53895,True,353,350,RGBA,57a6e621fb98f1b3498aaad786cd68de8f412f310ab0beb4b7cd2a64bb39c252,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_29.png,sa_29.png,.png,45638,True,353,350,RGBA,29dc8d4995637353322dbbea8cbab7925b50c27e21ff6f63c09a7482d7fbf4aa,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_3.png,sa_3.png,.png,28961,True,365,336,RGBA,f187219d9efa95c0016f351b49dc4fe1d8f655e078c2ddd63f7be9b36b2961d1,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_30.png,sa_30.png,.png,48658,True,353,350,RGBA,a299129a3ccb272fa32d9e0433019b594e9b67ac68afa9bd2ef3ceb7b4afec64,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_31.png,sa_31.png,.png,49666,True,353,350,RGBA,80537d9fad92af1146888a71b0e98446e7f98486c8535addf9ddaf9bf835ceb9,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_32.png,sa_32.png,.png,47621,True,353,350,RGBA,63540a292db3ee30cf2205176f96fa49a99d9796eb1a5074be2fd8b016d402d8,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_33.png,sa_33.png,.png,41425,True,353,350,RGBA,be0a707ba70815e17db7c8c49b3ad75899513f6ae8a319325c956b79f143949b,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_34.png,sa_34.png,.png,45506,True,353,350,RGBA,4379c71f9206bc014e0b318a0d5d3b0d2eebe52335a15db2056fcfb4ebe503ba,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_35.png,sa_35.png,.png,43042,True,353,350,RGBA,785bdd4c23290070015a587c3527594c7134d4816d2617ab2286980b008b2127,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_36.png,sa_36.png,.png,40579,True,353,350,RGBA,f0bcc3aa8f6ccfc0788d69496020b0429096878ce5abbc698f1dcf3864b3447f,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_37.png,sa_37.png,.png,41541,True,353,350,RGBA,71b179cbe9e1630cb7747794fa9008a5ed1a27d83280d99c9bec75dff057dbdd,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_38.png,sa_38.png,.png,39123,True,353,350,RGBA,20019679dad07211c561f4a7253d91f30506c2e04be7461dce2a7a6913043c34,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_39.png,sa_39.png,.png,36126,True,353,350,RGBA,12bd2fbd06e02793878cdf91bf7a27f27e69b1d2ecbce0e2d03d9ecf24664d21,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_4.png,sa_4.png,.png,37620,True,356,340,RGBA,4e0d1ed6447463d2f8d2af29bdf008b928d3a052232dc6ce21fbd88013511a13,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_40.png,sa_40.png,.png,44262,True,353,350,RGBA,cda90a94e51e2ae9b8c0839ddc9ed9e596dc0c4df9b03eb8aca3d72e8e214a79,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_41.png,sa_41.png,.png,41435,True,353,350,RGBA,5e3d653b80e0d7a3e98d122235348e62a8204033466b821910de5c4ae9b83791,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_42.png,sa_42.png,.png,44035,True,353,350,RGBA,280adab73163fd2664158bb2ea3e677aca248278134936581174b7b92756a6dc,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_43.png,sa_43.png,.png,43717,True,353,350,RGBA,4436d465cc2afc841dd1c5fdfb8805c17aba0ad36be193d70cbc4d58276185a9,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_44.png,sa_44.png,.png,39546,True,353,350,RGBA,936bc40fb8eda7adca98ccaae718c54793e6b2852b1b098899180e4674cbb70b,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_45.png,sa_45.png,.png,43324,True,353,350,RGBA,f646a8bc03c1c9a08f683a867023b5e26c8fdb1a08486b71bb1a51e8e7f4a022,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_46.png,sa_46.png,.png,45687,True,353,350,RGBA,d0bed3193606380bdf88b05409ad51f559e339a7a34355c66683440021510acb,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_47.png,sa_47.png,.png,45400,True,353,350,RGBA,9ee2396aa67db5fec503d682b0e58d253e09a99851d5cb45c5ad3bde7f80a3a1,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_48.png,sa_48.png,.png,51851,True,353,350,RGBA,3bb550c6ae1b6113247cb7846b0e8ae27b89d6332eef4502828bd525710e1bba,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_49.png,sa_49.png,.png,37762,True,353,350,RGBA,64720f8a9b17b513922dbd823c25272496029e9bc94c14c73d7f2c514e8223c7,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_5.png,sa_5.png,.png,35456,True,352,353,RGBA,c54c3ea9cef99ace74f70e82c698e9e342b8781d1d9d33885d997c624e976e5c,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_50.png,sa_50.png,.png,47363,True,353,350,RGBA,0b01fd0cc9e0524d8067db8e27d4a248e00f9f5a670e7371b3df2269184384c7,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_51.png,sa_51.png,.png,36359,True,352,341,RGBA,ffaf63510237f723963ac61e707a621c8a81145240ee3274bddc16a8f4c43f91,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_52.png,sa_52.png,.png,33667,True,352,341,RGBA,60f21551adb9ff5c57611dd9a82a3bfe48aa51dbda132118b12c446f09836732,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_53.png,sa_53.png,.png,37696,True,352,341,RGBA,8e2b5e44d785af558d0584d0e4f6b3028a0aa0f7b0716f8b5d0f56bca4bd54cb,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_54.png,sa_54.png,.png,32171,True,352,341,RGBA,208408291e422906e3b15fdf43c0193bee4e2c638db27455e7841065399b30f1,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_55.png,sa_55.png,.png,33685,True,352,341,RGBA,0749a5854cd7c00ef46c3319e921ec34a458f684215bb62550d63cc08a97e74c,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_56.png,sa_56.png,.png,31338,True,352,341,RGBA,f4aaa6c5b1afa3d7b8e3a44222f7fc9cb6432e06d14f1a17f904d72b1d30ee57,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_57.png,sa_57.png,.png,40304,True,352,341,RGBA,57ea366b7e2aa5c87c2bd9ea6b6610e4e1230bbaddba5a89c379be54060a6f6b,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_58.png,sa_58.png,.png,36133,True,352,341,RGBA,81debc20f7de6b464c929e31b1312607e2910a812a1c905fa88c0f4219dc48c0,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_59.png,sa_59.png,.png,29399,True,352,341,RGBA,930c173a3d4d7de135c3ca7b94edf67be5d9dc9983bdfee2742dc450773efaa0,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_6.png,sa_6.png,.png,38505,True,358,343,RGBA,4c3a3fe784e317917b1112a4776e3ce6f44a843a6887ab30951aec47818a0a73,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_60.png,sa_60.png,.png,34932,True,352,341,RGBA,905da514ecce6baf7ad41df6071dcb4c5794a610b75f66944f747fe8e5b0df3d,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_61.png,sa_61.png,.png,33582,True,352,341,RGBA,b22b73043bb876132eadb33e47fb91fa303a0cdfda0329b2423cd850c158dbc5,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_62.png,sa_62.png,.png,41841,True,352,341,RGBA,69e76dee780761061e9f4157c9e6e2a63556ab7ccb45b5be5acf07ae04a522ff,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_63.png,sa_63.png,.png,34575,True,352,341,RGBA,6379c121da5740a9c218127980ce7361e80f3ae0b20db9631b953faf7e8698d0,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_64.png,sa_64.png,.png,37583,True,352,341,RGBA,b4c0180cb035196384b9ed03d026bc4ce615753214f08c574afbc75e0438f4ba,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_65.png,sa_65.png,.png,31559,True,352,341,RGBA,928b367065908d5e0fc575fc55ceef0acd0a315d731f9522eed371469d2fe0de,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_66.png,sa_66.png,.png,37309,True,352,341,RGBA,e3a227667be892a0f098368186b0ee4e763115a3450ffcfc33b9deeb8cfd3afb,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_67.png,sa_67.png,.png,33139,True,352,341,RGBA,80ed10c87fb98eeb6edc032af2da7cf4e7c3488f3a90f444788aa9b54534cb84,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_68.png,sa_68.png,.png,35290,True,352,341,RGBA,ba5d110394b6a760242826ad5eaff32403f28048c22a5296aa3b3cca7e85cd35,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_69.png,sa_69.png,.png,31373,True,352,341,RGBA,83dbe26b96faa66f7f0eacb0a2725414289513017acc33ef18643248b6d17970,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_7.png,sa_7.png,.png,36754,True,360,341,RGBA,93bbed5d8b9b871f0336610ca2ba5c2aa2eff605a2a2ab7149ac8f0d2ab58872,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_70.png,sa_70.png,.png,32808,True,352,341,RGBA,4a441c00c8ba2d9ad2fab96ca1156fc59ec519e00c37f1039a11f565b132e98d,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_71.png,sa_71.png,.png,35039,True,352,353,RGBA,52ef16244765d3cfb7bab467b7e6ab6e379f1f933fe1db2308ae228a9686a89c,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_72.png,sa_72.png,.png,37681,True,352,353,RGBA,e08adc542fd698fc7d4174c13bc82947c770d6c33163e9b3f43853e175328c6f,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_73.png,sa_73.png,.png,26913,True,352,353,RGBA,20f4337d57253ddfda150fef7ee40a69b44f5291328512266eaf07e45791cc6e,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_74.png,sa_74.png,.png,35669,True,352,353,RGBA,ae7ffcb5f3ada18041091e9372fb90494f0bca9cef0ec7de84c4d3b4afb25a72,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_75.png,sa_75.png,.png,38490,True,352,353,RGBA,eb8d3eaf79a0a7b43122accaaa75c36b648d4ab7ced1962fe22a19dbfe860eb8,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_76.png,sa_76.png,.png,37429,True,352,353,RGBA,ede5ef57fea9f98e11def353cd6c2c31b5df4383b45a588d2797737dcffe8289,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_77.png,sa_77.png,.png,32398,True,352,353,RGBA,71dece3a558df54fbcc4bbcb6b6527414678658d6c86c73071a1529bd4db1954,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_78.png,sa_78.png,.png,31892,True,352,353,RGBA,868cbc2d40cf52e6c963f6a3611e57e89f067b495193bcbab964915c0fa20970,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_79.png,sa_79.png,.png,36757,True,352,353,RGBA,b4345778d16a5b913c5a032d0f2dfc34c8235c3eac4d5c8b3685e0d82818aad5,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_8.png,sa_8.png,.png,37439,True,352,341,RGBA,8c1b9b0f78ec025dc145f212b28154c1feea347abe035f9c3556e9365ca662ed,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_80.png,sa_80.png,.png,34609,True,352,353,RGBA,1567833c2721c8988edf1b6df8d2a7731744d1422f698df1f7778bf838d835a4,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_81.png,sa_81.png,.png,32710,True,352,353,RGBA,8d0b9bb56134055a556a10666d6a326a4f6ceb5aa0c07085b0f1e1c2f6644b4d,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_82.png,sa_82.png,.png,34529,True,352,353,RGBA,644f8ea0348e46c72866c409c9e7e5c35ea9f26074ff6a58ecf9c0effd82b62b,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_83.png,sa_83.png,.png,40704,True,352,353,RGBA,60e61fa20479518202426a04a4346b81df0d8b4e49aaf0bdab843882f6088b86,,sa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/sa/sa_84.png,sa_84.png,.png,38086,True,352,353,RGBA,56273a628b8dc7f189cbf4f98924dbad6d5924300d854ba56400300ed060db6c,,sa,Tulu-Dtatset-V2
