path,filename,class_name,source_dataset,extension,sha256,phash,dhash
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_12.png,ta_12.png,ta,Tulu-Dtatset-V2,.png,4fe1c87e244dc17f5aff7273e69ab329b630ca00b9adbe520f5b3c8b1bf69444,b259cf661c396364,10001abc2d0d1a00
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_13.png,ta_13.png,ta,Tulu-Dtatset-V2,.png,b5b31f7607f6af49e6d7b3388cf1b9ed5122646018d03e61d9cf199e2721ab26,b361cd8ec61c31c7,a008988c0c1a3088
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_14.png,ta_14.png,ta,Tulu-Dtatset-V2,.png,205ce8da11691f44d2f47981f4fe7081400e8610ad6979500821f3c9aa03771b,b499c3672cb6cc19,4014b02c36050800
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_15.png,ta_15.png,ta,Tulu-Dtatset-V2,.png,cbacff9aa58bffb6afe0ef421087456decbdd58bdb717a922e50a0e0ad6ee567,b0c9cf26389963e6,08001898ad8d1840
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_16.png,ta_16.png,ta,Tulu-Dtatset-V2,.png,42c2f1f506383d31d81efb059d1a1640d34c0f3e91b4737aff7881d376b75979,bd19c6c03f0fd838,601034581c304020
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_17.png,ta_17.png,ta,Tulu-Dtatset-V2,.png,81e1d0ac2f40ee36e921ea88eba91cf288f47cadac08e632530359816d736aa6,b939c6c0370e9cf8,0018382a1c300010
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_18.png,ta_18.png,ta,Tulu-Dtatset-V2,.png,926a55af378224459cbd7040d44136608e243a4e71f18cac9df5f7a0cde90c58,b9c6c6333ec8313a,200810383a1c9000
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_19.png,ta_19.png,ta,Tulu-Dtatset-V2,.png,f60a147f568179c65b863d4eead8e81a7303374af21ffc568e84e6bd14ab3259,b230cfc33c2cc7cc,085a8cad8c4a2088
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_2.png,ta_2.png,ta,Tulu-Dtatset-V2,.png,e1b108f6ca303df2f3552ef6578a69a161e5d5af74a36e3f9a0e22657a895163,e0d69c497bb60cca,8884ad8e8ba38c92
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_20.png,ta_20.png,ta,Tulu-Dtatset-V2,.png,ce6a64574492b763da81cf5d069b966ad49ee945c2d2ee12f17c2c7e534dab7e,b2cccd3034dbc36c,2ca00c9c954e1088
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_21.png,ta_21.png,ta,Tulu-Dtatset-V2,.png,bb3b0f0bca07ebdbc94c9646ec02959593ec28783d6cc6f4cda7edac8d40b178,b230cf8f3438d3a3,700808958d888009
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_22.png,ta_22.png,ta,Tulu-Dtatset-V2,.png,63f7a59de8cd8f50838dd8de44790f37c334bed930d51f1383e5060dfe76708e,b233cdc1361c99e3,2008182c0e980010
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_23.png,ta_23.png,ta,Tulu-Dtatset-V2,.png,61560305886cff2535fd57909b6fdeb90ed776556960af37ba99f81174dc47b1,b232cdcb343c91e3,00089cad8e180010
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_24.png,ta_24.png,ta,Tulu-Dtatset-V2,.png,89d4576c9861a91eea6b8f3f5cd808c877856395e968b07784918c1228b803c0,bd3dc6c0313707cc,10341858b4201024
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_25.png,ta_25.png,ta,Tulu-Dtatset-V2,.png,24246ad8a7c9ad67c084be74d697d65d6f17c2b373bf4fce198dfce0be07f937,b2c7cd303ec9e126,2c20083c2d182008
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_26.png,ta_26.png,ta,Tulu-Dtatset-V2,.png,df40e102bc12f58cb6e96b7e1158644b0a5423d3dc012199e6c7d9b8f7a68e2e,b362cccd323093e7,10040c9d8c188036
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_27.png,ta_27.png,ta,Tulu-Dtatset-V2,.png,c5f21eea4ad48512d4e6a31e46547b6b0e585a969c18cad1122df5db480422b1,b939c6c6313f0e8c,001038189000486c
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_28.png,ta_28.png,ta,Tulu-Dtatset-V2,.png,3ed4703f5847b49aea2f5b3bc5f7d1200f39dbfaa98ff09e5e95e6acc7693d74,bd39c2c039330fdc,00307858304010e8
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_29.png,ta_29.png,ta,Tulu-Dtatset-V2,.png,7fff044d3dd1805b7a96dfbcafd0cf3f875693ecf8a7af53685dbc0ee8691796,b232cdcf263c1cc3,000a9c8d4a10800a
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_3.png,ta_3.png,ta,Tulu-Dtatset-V2,.png,5601eb33ac8f5a820d947d964827520b90e4d10b440648031c57b3425168d3fa,b83cc7c1333eccc8,0030303a18900010
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_30.png,ta_30.png,ta,Tulu-Dtatset-V2,.png,4f64c6c5a5c86dd7140e8f0807d6bfc56d4f6fd13247b0ea8f9e9cbd0154faa6,b91ac4c33e1cc973,3140182c0a100012
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_31.png,ta_31.png,ta,Tulu-Dtatset-V2,.png,5dfd12fc0c6ce9e6e7d12463ffa509d51fc463216b7a0136b9666ad558c2fa7f,b230cfcb243c19f3,000c9c950e180070
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_32.png,ta_32.png,ta,Tulu-Dtatset-V2,.png,fa633afdc38357ddf2d240c76817d353a04217e7f061db6e106d08bb72c51072,b939c6c5333e0ec8,08983a3a98300000
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_33.png,ta_33.png,ta,Tulu-Dtatset-V2,.png,6e9617f9e8bfcbd61f0aa011b6e93b3696302b805baa6437ec0e4d2a3c0e76ef,b133cecd321c98f1,0008982a1a1000d0
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_34.png,ta_34.png,ta,Tulu-Dtatset-V2,.png,a91d1a9f34bf006d1470135afc9ea283d2ca3cdd35d085d2411b353aa56aaab9,bd3dc0c03307dcf8,001030581c300020
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_35.png,ta_35.png,ta,Tulu-Dtatset-V2,.png,f8391f49fdfdd13f3ad164422a3195c35d57455894e7ea9adcc7982c4d1262e3,b232cdc3672c4cc7,081aadad4a100080
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_36.png,ta_36.png,ta,Tulu-Dtatset-V2,.png,4e666140ab62c45eb7b82b79e3cd5264961ab318e05c58e4ee5b64fa4c653a34,b943c6383fccd063,190018381ab00028
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_37.png,ta_37.png,ta,Tulu-Dtatset-V2,.png,9a2dd0e6f10b303985176f6872a17a05c2cd9260781d4e2f738bff8834fb195d,9d54c25013c7fc1f,4030305854306000
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_38.png,ta_38.png,ta,Tulu-Dtatset-V2,.png,7cec8ed97b02c94deed066f7bcdea60a8ec7a18792ece62b1678717473162b4a,b2c7c9361e987326,10001a3c2c1a9008
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_39.png,ta_39.png,ta,Tulu-Dtatset-V2,.png,f22e8015982c4ed98c0ff485677cb8bfa0df8e7c52f93272719cc712fb8d4716,b362ccd13239d366,0c004c9d8d488078
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_4.png,ta_4.png,ta,Tulu-Dtatset-V2,.png,68c05a437b3d5ef6ffdde13dc21839eee123e6aa2458aef8e76c6531c8787f57,b232cfc76c1813c7,a00c1c9d0d9a9008
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_40.png,ta_40.png,ta,Tulu-Dtatset-V2,.png,b5abffd31b5f1dd999fbf2269b4ddab0bf43bdecc673bdc1ba58a481f9ccb901,b232cdc9363e1c99,00083c2d18205476
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_41.png,ta_41.png,ta,Tulu-Dtatset-V2,.png,db59406b948fd2fffbedb3d60882877bd79f670807631a5017bccc49c67df577,9d1de2e01103defc,4430305834200024
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_42.png,ta_42.png,ta,Tulu-Dtatset-V2,.png,598447d4d332799abf9c97b83325be9471e447b8ee0411b32662a601671523e0,b2cecd303cc9e30e,3820089c2c1e1008
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_43.png,ta_43.png,ta,Tulu-Dtatset-V2,.png,0061059b35fa8d0b3ece5acb45979becf302e296c52b66e246045ef146df7295,bd21c2583f0ef871,2110307858304010
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_44.png,ta_44.png,ta,Tulu-Dtatset-V2,.png,f056e02d415fbec163cd8b6fcfd9cf4800f664097dd1419ee32700d58e0248c2,b230cdc33c9cd333,2008982d2d1a1008
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_45.png,ta_45.png,ta,Tulu-Dtatset-V2,.png,17b008c8661e99be51edbb23e3b63754b977b115b75b9c92bec29de13a00af61,b903c6313f8cf833,3000183a1a940010
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_46.png,ta_46.png,ta,Tulu-Dtatset-V2,.png,0fa27f364f1ab1f1bbf18b534b30f723a31809e9b3b358371387c2e2e1318e67,b030cbcb343c99f3,200c9cb50e10003b
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_47.png,ta_47.png,ta,Tulu-Dtatset-V2,.png,4283521818fab8897ba4bdc3ff7a9070fffc154da23dc3b09608c62f5f1f1aa3,b210cb663c99f33c,0008182d2d0a1008
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_48.png,ta_48.png,ta,Tulu-Dtatset-V2,.png,40196411da36166b1d66b2f42633e581ddae1b0a9274e498d62417ad3139a7f0,b232cdcf263c1cc3,00089c8d8a108a32
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_49.png,ta_49.png,ta,Tulu-Dtatset-V2,.png,6b3915dd6029456fa9b214198f82b6b2eccd6562524eb6bdde8fba9c8339fd5a,b31ccd663c99c338,00081a8d8d4a1080
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_50.png,ta_50.png,ta,Tulu-Dtatset-V2,.png,911b604ed1924e6506b9058f0c4138ad3a33c4aad989a11964227f56c432a44d,b93dc4c03707e0cf,00b4385a5cb44010
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_51.png,ta_51.png,ta,Tulu-Dtatset-V2,.png,b33080d9f57f9a232d6b83d8fbf46e6b3670527ed3c481804217b7a72e73665f,e3969c4933359a66,08042d4a0b030600
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_52.png,ta_52.png,ta,Tulu-Dtatset-V2,.png,5e3d29f76e47c1b81209c1902b370f9e643524850ed044d76a2704f229bd933d,80c01ecd7bf676c8,8080ac8e8a8680ff
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_53.png,ta_53.png,ta,Tulu-Dtatset-V2,.png,e3d21bc01b38acd51b3f1f26b8044db2271f6db79a358bd934f1ba6b9e5cfeac,a03f002f332e7b76,fff00c484e8aa6ac
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_54.png,ta_54.png,ta,Tulu-Dtatset-V2,.png,803c54887709e2b95185ff082ce144cdbc3f3d411eaa0f083a85a0cd4d4f37fd,c040517f766d5b65,8080b3a6afa12304
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_55.png,ta_55.png,ta,Tulu-Dtatset-V2,.png,02d821673655b7ad410dcb2eb190426c980c29cdc9b4095bcfbadbb9a8aeef58,807f1b2a262d5d6d,fff882a7a5a1a3a0
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_56.png,ta_56.png,ta,Tulu-Dtatset-V2,.png,cc4cc4cf6dd5760c038477a0e15b8e8828357212e014210e39cf0f1b7d85553c,a6e411c912e737da,a886262f052304ff
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_57.png,ta_57.png,ta,Tulu-Dtatset-V2,.png,160dbeed399037315782353289284459b2d7d1f4e9728558876aae9302114508,807ed8797b765848,c0c0c4cec3c3c6d0
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_58.png,ta_58.png,ta,Tulu-Dtatset-V2,.png,015bb9d39f3a90913f661a63ef69d71ce8dc73ee1f25d647ca2581dd9ae22219,803f1e2d33365c6e,ff80ac8e8aa2a6a0
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_59.png,ta_59.png,ta,Tulu-Dtatset-V2,.png,c1ae0691cb19cf13c6bbbd455f892f18d780eeb733d125d544556bf919f1c940,80505d6b77745b65,8080a7ac8ba3a6ac
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_6.png,ta_6.png,ta,Tulu-Dtatset-V2,.png,c7c62ed7d094e25a8204f5d69e1f9742170c69bdc4a148c69ba9d8ccad55e23a,b2cf9930cb3166c6,0c000d4e0c8d1c00
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_60.png,ta_60.png,ta,Tulu-Dtatset-V2,.png,3a9def01db30a374f29555106ff719762de2548148b00f1065b460c5a87b2bc9,a040087d7f736ecd,80808c8c460600ff
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_61.png,ta_61.png,ta,Tulu-Dtatset-V2,.png,e27704e978ad9bbcbb316d4eef069f88b243b1f58710feb98cc1b2db1da5f07c,e050596b772d1b27,008080a40b0b030c
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_62.png,ta_62.png,ta,Tulu-Dtatset-V2,.png,75c9926a9fc6f7b4ba135745175d6ca084bf7b5e97638bb0abb8ecf486a87394,80bc5f897b826dd1,a6a4aba5d3c6c0c0
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_63.png,ta_63.png,ta,Tulu-Dtatset-V2,.png,40332f32df369edcbf1903716d0676995736742636b85d21607c380ed43ae776,80bf5fad4ba64582,f086ac8aaba6acc0
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_64.png,ta_64.png,ta,Tulu-Dtatset-V2,.png,fe1d6e18c8c04e3e097f41a2ca8b6ad04e663ca3acd0dfb7944807818192d38a,f55b0c6439732e8c,0000c81c560608ff
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_65.png,ta_65.png,ta,Tulu-Dtatset-V2,.png,b0d8e8da8f2542aba6c97f71b2ab81d32c76a019af9022f28417b9e76f5ab5d8,f1b9d2a74db0548c,285a9496528e1800
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_66.png,ta_66.png,ta,Tulu-Dtatset-V2,.png,a32bcba2c3fe83bf612495dcc9d2a716d4b87b24a3e018bedc4f78b55476ee09,80009e4cd973dfdb,a0ac888ea286aca0
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_67.png,ta_67.png,ta,Tulu-Dtatset-V2,.png,c338b7134f74fc964cfce71b236e7d76133d97bcb62dfbfe1bff42e77f0eafe9,e6151d4a37655a65,0000070e0ba10304
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_68.png,ta_68.png,ta,Tulu-Dtatset-V2,.png,5c335451a1151b98c09c76e5e2c640c949dff58c940fe523ce98693691a19c45,803f012a376d7e6d,fff006a7a5a5a3a0
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_69.png,ta_69.png,ta,Tulu-Dtatset-V2,.png,2b0a332dfbd21ba50ffa4cda8cb2873631e72cebe3a291e68a68fb1d3bc88f89,e3a3568469d924dd,0408564b824c0000
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_7.png,ta_7.png,ta,Tulu-Dtatset-V2,.png,2f045688943e15b3ccb81d0d47757591c295d570cb61743c27e9373bc13f40a0,a0bf598c59b3668c,ca808c8a848488a0
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_70.png,ta_70.png,ta,Tulu-Dtatset-V2,.png,6ae36d361efc458e6f64078e2f7c5dbc3b7113dea98a36786e21b8415b85cf33,a1d30ecc6dd1728d,00081c16860cf07f
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_71.png,ta_71.png,ta,Tulu-Dtatset-V2,.png,aeead2718cfc44f548f124a425a3a76e35262d937deaf39aed2bd0071014289e,b0cbc73499636c36,88808890ac958d98
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_72.png,ta_72.png,ta,Tulu-Dtatset-V2,.png,f35b09acd9f5c83ef119f737db999b4a40999b5376b802607fb33e1539a044f8,b2cdc3361cd96433,594018302c2d9c90
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_73.png,ta_73.png,ta,Tulu-Dtatset-V2,.png,99c78a29fa4ffb9c52991289a041e7d2ff3174fc0f8a040297511465f461852e,bccec0730f1cf138,809030301a1c3400
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_74.png,ta_74.png,ta,Tulu-Dtatset-V2,.png,b44d4c42de53cb166e4b72b40b3f11357cbe1a94e35bcca181bacc965ed45fd7,b81ccce1631e8fc6,90b028380a1a3048
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_75.png,ta_75.png,ta,Tulu-Dtatset-V2,.png,a9c75389da2d8c0d62709cba39897ee8467944a59c84edbbd89ca62f5b936d2e,b0c9c33699636e93,888800902c258d98
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_76.png,ta_76.png,ta,Tulu-Dtatset-V2,.png,6706b7f8319b699989a3853ac46c893ec12f564f9a8ed425ca894b5069c5ea5a,b0cdc33699c439c7,10001830282d2d1a
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_77.png,ta_77.png,ta,Tulu-Dtatset-V2,.png,22afd1b2b03a5aa15bd603e3b128ff23c61e3131f5ca3b32e3f327c7dc806672,b09ccd633e9cd164,a098b02c2d8e90c8
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_78.png,ta_78.png,ta,Tulu-Dtatset-V2,.png,4f79b136af32d058d9bb515e44c0bbae382e3283482b16c2e495da48f2dac7cf,b81ccc616719c7ce,90b020182a9a9088
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_79.png,ta_79.png,ta,Tulu-Dtatset-V2,.png,7e22c73851e7557e58f52a0114e97cd9b5875242dcc019bebf47da8133f9a541,bccec0313f8e7033,91802830181c3044
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_8.png,ta_8.png,ta,Tulu-Dtatset-V2,.png,9be707b4b567951ba2e6091bdb1db12c26f64adbe6f7e703cd9a94b4d693cf03,b3cdcc361131c6cd,0000081a1a2c9800
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_80.png,ta_80.png,ta,Tulu-Dtatset-V2,.png,3c601e95c983d2c23f32ef149068be0ec10c00b10c40c3941e6584ea13cc1b21,b8ccc7331e186337,89809030288a1040
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_81.png,ta_81.png,ta,Tulu-Dtatset-V2,.png,339a045a3a4ea2ab0473a5239780076c0a3bbe92567a5ea5e2eef475a03b70c7,bcc6c0318f7c713c,8080306078183420
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_82.png,ta_82.png,ta,Tulu-Dtatset-V2,.png,a8eeb0f71bd7a39ae7f333e43c8e4ee1fe76f67c6f84ff60991d1e12ada1679b,bdc6e0398f78710c,11102060585c3420
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_83.png,ta_83.png,ta,Tulu-Dtatset-V2,.png,b77e796bcb2ab95629e54d8c3e92d9ab5bcfe740572bdce50325be1e1482f7be,b0cdc33e996431c7,898098b4282dad9a
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_84.png,ta_84.png,ta,Tulu-Dtatset-V2,.png,3ae8405c62e7ff96769f5858bcc932cf60fab4a18529f35b6f8fa7cf2b7d41f9,b099cf663899cd31,b880909c9dcdc8c4
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_85.png,ta_85.png,ta,Tulu-Dtatset-V2,.png,36956533ee173af8d9a354273b5b2811041ee0b24ac1a53348d91e7f725cd5e6,b098c963669bcecc,8094b02ca58d9880
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_86.png,ta_86.png,ta,Tulu-Dtatset-V2,.png,2ae4c40c9ce747b022f73e8e4b6fbf79feb00e0b449f15baba0f5c2f9d03b8a8,b118cd676433cecc,c898908c9cced8c0
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_87.png,ta_87.png,ta,Tulu-Dtatset-V2,.png,e3adaf1ee477354f531ff8062bae8c5d19f03f91f78a195c31f7aed24a59df33,ba9cc163369d99c4,0038302c2e1a3088
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_88.png,ta_88.png,ta,Tulu-Dtatset-V2,.png,8b68592f1c1b81c8cca923f17fbddc959fb8715de896c62d9057795c8ec7fa1b,beccc0338fc83c39,20003820582a1a30
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_89.png,ta_89.png,ta,Tulu-Dtatset-V2,.png,81aa0190fe76f1cfca50271a5c682c05c54c7b9a1ba0747f64dd30508491764f,bbcec0330f9c703a,8980b0301a1a3080
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_9.png,ta_9.png,ta,Tulu-Dtatset-V2,.png,c508fbd3b94e0a7d8898da29bfb89198f6bd5da2d3d70f91d6dcc4378fb4e3e6,b8c6c7333e1c6147,0000103038183085
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_90.png,ta_90.png,ta,Tulu-Dtatset-V2,.png,6c12b844806c3497c57156de7d9fe919bc7f9a524c9bf83c8c9d74ad3eade72d,b01cc4e3371dc3ce,80b0201aaa9a9088
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_91.png,ta_91.png,ta,Tulu-Dtatset-V2,.png,669956f07b271b3f9843738b7dff742d23654075e85b0050b99a0626a24b5b90,b018cd63669c9dce,c098b0ac8c9a90c8
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_92.png,ta_92.png,ta,Tulu-Dtatset-V2,.png,f2c6955b0a197a65c20df70ba4dbf752ba36f6ca88c33690b7ab66feae21555f,b0cdc33699633cc3,9aa098b4282c8e98
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_93.png,ta_93.png,ta,Tulu-Dtatset-V2,.png,35ee3d7358096af4a223699589c3c1d2a98383ec86594f4ce30aaf0dcd5357a8,b0dcc1673e99e438,a018b4282d8d9880
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_94.png,ta_94.png,ta,Tulu-Dtatset-V2,.png,eac1996bd251beb37af29b0fa2fe1cadb2b7e2eb8316bd68eddc86338a638c7f,9fc7ec3101c8c31f,007060d0585a3440
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_95.png,ta_95.png,ta,Tulu-Dtatset-V2,.png,7188da5246a08f310592e57ac36e8282f991b476be3831e7ea7375a51e243273,bfc7c03107c8c71e,003060505a1ab000
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_96.png,ta_96.png,ta,Tulu-Dtatset-V2,.png,86a5aab7f7441d200b3e5ca9b4df5d02fbc0e344cf06de7ff99eacd4039c0659,b0dccd6336988bcc,8098b0ac8cccd0c8
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_97.png,ta_97.png,ta,Tulu-Dtatset-V2,.png,ff750aabcba6df6957af1b84a2fdd106c24129b74b9ddb092206821e4553e68a,bdc6c0330ee87339,32403020581a98a0
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_98.png,ta_98.png,ta,Tulu-Dtatset-V2,.png,d38502f3a5f112cdea4044146d5ccff567f3efc319d788a36ed1f8639812d888,b8ccc1733e99c638,0090b0282c8e9880
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_99.png,ta_99.png,ta,Tulu-Dtatset-V2,.png,ae328d373c935cff89a04a389f1f27cac7eadec9238996a5af0e8540c60e767d,beccc1269fc94c31,0010b4202c2d0a10
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_1.png,tha_1.png,tha,Tulu-Dtatset-V2,.png,d3c735004ee2a43e66d57bfd11f421c3be2144ce952b955ac97533bad254a882,b730c8cf27303f38,10001c5555400040
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_10.png,tha_10.png,tha,Tulu-Dtatset-V2,.png,f3952e2c6714fc696faa72ee2540c843da521f066f1467a74729e06899f91122,bcc2c33d38e2c6c9,10002c1d161400b4
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_100.png,tha_100.png,tha,Tulu-Dtatset-V2,.png,e86e6b2a24e999d3ad1aa43f7685d344becfb64db639aa3c05c05f0228051135,b0cfce3031c3ce3c,0008809c9cac8088
